e401k,inc,marr,male,age,fsize,nettfa,p401k,pira
0,37.5,0,1,26,1,-4.6,0,0
0,36.03,0,1,33,1,0.499,0,0
1,27.891,0,0,44,1,26.9,1,0
0,76.404,1,0,50,3,11.75,0,1
1,48.522,1,0,31,4,35.85,1,1
0,36.768,0,0,47,2,28.359,0,1
1,51.816,1,0,43,3,67.999,1,1
0,15.15,1,0,55,4,-4.45,0,0
0,27.486,1,0,33,4,-0.768,0,0
1,50.772,1,0,48,4,80.248,1,0
0,12.675,0,0,49,3,32.568,0,0
1,47.139,1,1,46,4,8.947,0,0
0,41.514,1,0,37,4,3.5,0,0
0,12.12,0,1,40,4,0.05,0,0
1,100.296,1,0,32,2,28.2,1,0
0,42.576,0,0,45,1,-4,0,0
1,101.19,1,0,56,3,5.696,1,0
0,74.862,1,0,32,3,6.971,0,1
1,23.325,1,0,60,4,2.95,1,0
0,16.8,0,1,30,2,0.05,0,1
0,58.896,0,0,59,1,0,0,0
1,133.596,1,0,44,3,177,1,1
1,36.354,0,0,36,1,5.162,1,0
0,29.994,1,0,29,4,-2.168,0,0
0,40.074,1,0,29,2,-0.9,0,0
0,48.954,0,0,47,1,0,0,0
0,22.791,1,0,52,4,0.7,0,0
0,15.894,1,0,60,2,14.583,0,1
0,33.381,0,1,29,1,-1.6,0,0
0,20.979,1,0,56,2,26.255,0,1
1,169.896,1,0,61,2,1462.115,0,1
1,29.664,1,0,31,3,-4.3,0,0
0,38.073,1,0,33,3,-4.75,0,0
0,23.568,0,0,60,3,31.799,0,1
0,55.314,1,0,50,2,13.108,0,0
1,22.17,0,0,34,3,-0.15,0,0
0,45.6,0,0,49,2,24.1,0,0
0,53.67,1,0,51,2,20,0,1
0,30.864,1,1,33,7,-3.45,0,0
1,23.079,0,0,57,1,0.954,1,0
0,37.2,1,0,42,3,80.4,0,0
0,43.902,1,0,63,2,-0.4,0,0
1,46.275,1,0,44,2,10.849,1,0
0,15.315,0,1,28,1,-0.351,0,0
0,49.2,1,0,29,2,-9.1,0,0
1,28.683,1,0,26,3,0.327,1,0
0,42.951,1,0,47,3,6.834,0,0
1,24.45,0,0,49,1,0.015,0,0
0,60.903,1,0,44,3,-22.794,0,0
0,13.788,0,0,60,1,12.759,0,0
0,26.4,0,0,60,2,80,0,0
1,50.547,1,0,41,4,-22.652,1,0
1,85.638,1,0,41,4,39.7,0,1
0,56.409,1,0,34,5,36.741,0,1
0,92.775,1,0,42,5,14.9,0,0
0,68.823,1,0,46,4,1.865,0,1
1,26.958,0,0,32,1,28.76,1,1
1,32.805,1,0,50,6,35.199,1,0
0,31.431,0,0,47,3,9.5,0,1
0,10.2,1,0,27,2,0,0,0
1,31.131,1,0,56,3,5,1,0
1,45.453,0,0,50,3,58.95,1,1
0,23.64,1,0,55,2,55,0,1
1,86.574,0,1,27,1,1.749,1,0
1,20.724,0,1,26,1,1.73,0,0
0,42.699,1,1,33,3,33.725,0,1
0,36.633,1,0,63,6,7.751,0,1
1,42.597,1,0,38,4,10.666,1,1
0,21.822,0,0,58,1,5.299,0,0
0,29.106,1,0,34,4,2.8,0,1
1,34.095,0,0,45,2,24.082,1,1
0,44.598,1,0,31,3,-1.4,0,0
1,22.95,0,1,26,1,2.36,1,0
0,88.2,0,1,39,1,103.2,0,1
0,20.016,1,0,58,2,0,0,0
1,24.564,0,1,32,1,-3.3,0,0
0,12.63,0,0,37,3,0.5,0,0
1,22.953,0,1,45,1,125.179,1,1
0,42.819,1,0,42,4,-15.321,0,0
0,25.923,0,0,49,1,3.75,0,0
0,53.514,1,0,42,4,-299.75,0,0
0,32.49,1,0,45,5,11.934,0,0
0,20.148,0,0,39,2,0,0,0
1,12.24,0,1,50,2,-5,1,0
0,21.66,0,0,29,1,6.005,0,0
1,67.425,1,0,45,3,72.65,1,1
0,53.835,1,0,37,4,62.55,0,0
0,65.901,1,0,50,4,236.331,0,1
0,26.94,0,1,27,1,-7.545,0,0
1,23.454,0,0,41,1,0.158,0,0
0,36.636,1,0,54,3,19.513,0,1
1,32.139,1,0,39,5,-1.597,1,0
0,28.56,1,0,32,4,2.76,0,1
1,55.128,1,0,62,2,43.536,1,1
0,34.806,0,1,33,3,23.85,0,0
1,69.435,1,0,59,2,115,1,1
0,39.207,0,1,45,3,2.499,0,0
1,31.689,1,0,26,2,-0.34,0,0
0,12.6,0,1,29,1,-0.8,0,0
0,20.478,0,0,38,3,2,0,0
0,17.1,1,0,30,3,-1,0,0
0,23.118,0,0,30,1,-0.4,0,0
0,46.932,1,0,53,4,12.2,0,1
1,66.033,1,0,43,4,18.315,1,1
0,105.246,1,0,34,2,28,0,1
1,52.248,0,0,46,3,66.947,1,1
1,44.373,0,0,58,1,55.694,1,1
1,16.719,0,0,47,3,0.425,1,0
1,42.54,0,1,28,1,42.6,1,1
0,15.3,1,1,30,4,-2.45,0,0
1,26.298,1,0,43,2,0.785,1,0
1,126.396,1,0,48,4,23.173,0,1
0,72.975,1,0,44,3,0.3,0,0
0,16.536,1,0,63,3,0.1,0,0
0,45.531,1,0,46,3,10.56,0,1
1,41.592,1,0,49,4,-2.135,1,0
1,27.6,0,0,45,1,7,1,1
1,44.25,1,0,52,4,18,0,0
0,40.41,1,0,48,4,8.499,0,0
1,56.844,0,1,29,1,32,1,1
1,24.84,1,0,32,3,-4.422,1,1
0,41.007,1,1,48,2,-1.889,0,0
0,32.13,1,0,42,4,0.199,0,0
0,17.127,1,0,31,2,-3.605,0,0
0,34.503,1,0,28,3,-7.7,0,0
0,39.801,0,0,49,1,3.2,0,0
0,23.85,1,0,38,4,-7.131,0,0
0,18.576,1,0,35,5,-2.2,0,0
1,51,1,0,55,3,94.4,1,0
0,35.325,0,1,26,2,4.249,0,0
0,28.554,1,0,42,3,9.004,0,0
0,58.83,1,0,60,2,2.75,0,0
0,37.197,1,0,38,4,-5.122,0,0
1,69.693,1,0,43,4,-1.863,1,0
1,66.123,1,1,30,4,7.456,1,0
0,23.76,0,0,52,1,-17,0,0
0,11.424,0,1,43,1,1,0,0
0,45.612,1,0,29,2,-14.523,0,0
0,41.961,1,0,44,4,-47.08,0,0
0,52.647,1,0,40,3,2.318,0,1
0,24.882,1,0,49,3,-3,0,0
0,51.879,1,0,29,3,0.072,0,0
0,51.123,1,0,39,2,21.2,0,0
0,33.933,1,0,47,5,0.075,0,0
0,36.744,0,0,29,1,5.092,0,1
0,23.268,0,0,35,2,0.611,0,0
0,36.546,1,0,25,1,0,0,0
0,31.2,0,1,46,2,-3.467,0,0
0,15.771,1,1,37,1,0,0,0
0,27.15,0,0,31,3,-3.9,0,0
1,59.616,0,0,45,2,-18.866,0,0
1,36.531,0,1,25,1,8.814,1,0
0,24.024,0,1,32,1,0.799,0,0
1,36.3,0,0,32,1,4.7,1,0
1,31.95,1,0,39,5,-1.9,1,0
0,22.8,0,1,41,1,-0.784,0,0
1,30,0,1,33,1,3.2,1,0
0,22.482,0,0,37,1,-1.44,0,0
0,48.69,1,0,56,3,4.7,0,1
1,56.88,0,1,36,1,-2.825,1,0
0,12.825,0,0,54,2,8.24,0,0
0,17.913,0,1,35,1,0.35,0,0
1,33.585,0,0,51,1,47.459,0,1
0,60.705,1,0,55,2,75,0,0
0,24.384,1,0,29,2,-30.91,0,0
0,38.151,0,1,31,2,-0.47,0,0
1,43.824,0,0,51,3,3.22,1,0
0,27.9,0,0,31,1,3.718,0,0
1,31.905,0,0,31,2,15.599,1,0
0,45.96,1,0,30,2,40,0,0
0,14.76,0,0,27,5,-2,0,0
0,27.192,1,0,30,3,16.6,0,0
0,75.012,1,1,53,2,-88,0,1
1,20.901,1,0,32,5,2.225,1,0
0,30.651,0,1,25,1,0,0,0
0,23.073,0,0,35,3,-2.16,0,1
1,35.733,1,0,42,5,24.45,1,0
0,21.9,0,1,27,1,-3.4,0,0
1,57.372,1,0,34,6,13,0,0
0,14.079,0,0,25,1,0.35,0,0
0,60.654,1,0,45,2,86,0,1
1,77.496,1,1,43,4,78.019,1,1
0,10.8,1,0,29,2,-5.763,0,0
1,10.455,0,0,28,2,-2.58,1,0
1,29.514,1,1,28,1,21.75,1,0
1,38.772,0,0,37,1,44.963,1,1
0,172.092,1,0,61,2,469.4,0,1
1,32.271,1,0,31,5,-2.48,1,0
0,37.35,0,1,26,1,11.5,0,0
0,11.313,0,0,37,3,0,0,0
0,22.617,1,0,41,4,-1.55,0,0
0,47.043,1,0,38,5,22.3,0,0
1,44.4,1,0,27,3,0.45,1,0
1,20.169,0,1,25,1,-0.125,1,0
0,26.394,0,1,30,1,0,0,0
1,10.14,0,0,39,1,6.15,1,1
0,20.4,0,1,25,1,0,0,0
0,30.879,0,0,28,1,7,0,1
1,70.962,1,0,30,3,39.296,1,1
0,57.147,1,0,25,2,50.572,0,1
0,26.973,1,0,32,5,2.1,0,0
0,21.876,1,0,61,2,-11.66,0,0
0,28.2,1,1,27,2,-2.4,0,0
0,17.4,1,0,60,3,0,0,0
0,36.06,1,0,40,1,31.649,0,1
0,93.648,1,0,36,2,90.93,0,1
1,40.2,0,1,59,1,1.1,0,0
1,103.896,1,0,50,2,171,1,1
1,69.987,0,0,51,3,475.632,0,0
0,75.036,1,0,42,5,-1.53,0,1
0,85.575,1,0,43,4,51.299,0,0
1,108.621,1,0,56,4,108.8,0,1
0,18,0,0,37,4,1.2,0,0
0,20.4,1,0,40,4,-1.3,0,0
0,12.69,0,1,29,1,29,0,1
0,17.967,0,0,61,2,32.648,0,0
0,45.594,1,0,43,7,0.22,0,0
0,45.948,1,0,30,2,44,0,1
0,30.606,1,0,29,2,-0.9,0,0
1,23.55,1,0,53,2,-8.259,0,0
0,48,1,0,52,3,12.8,0,1
0,31.74,1,0,29,5,-5.559,0,0
1,41.298,1,0,44,4,0.05,0,0
1,19.044,0,0,34,3,1.85,1,0
1,42.534,1,0,45,3,-0.813,0,1
1,70.974,1,0,36,3,24.042,1,1
1,46.404,1,0,64,2,107.999,1,1
0,52.884,1,0,42,4,11,0,1
0,13.8,0,0,32,1,-19.565,0,0
0,18.204,0,0,61,1,25.398,0,1
0,28.335,1,0,25,3,-7.6,0,0
1,28.458,0,1,27,1,7.65,1,0
0,10.755,0,0,31,1,0.1,0,0
1,31.65,0,0,51,1,52.475,1,1
0,27.66,0,0,48,1,37.894,0,1
1,51.48,1,0,26,2,32.15,1,0
0,55.83,1,0,28,2,-3.2,0,0
0,38.49,1,0,32,4,8.5,0,1
1,31.857,1,0,33,4,5.8,1,0
0,18.204,0,0,59,1,0.875,0,0
0,25.71,1,0,42,4,0.1,0,0
1,30.795,1,0,58,2,51.987,0,1
0,40.323,1,1,25,3,-0.675,0,0
0,10.404,0,1,26,1,3.7,0,0
0,14.4,0,0,37,2,36.95,0,0
1,57.414,1,0,42,5,1.76,1,0
1,50.025,1,0,36,4,21.844,1,0
0,27.87,1,0,54,4,-3.98,0,0
0,45.039,1,0,33,5,-0.704,0,0
1,51.099,1,0,62,2,27.17,0,0
0,18.9,0,0,43,3,9.15,0,0
1,36.618,0,1,29,1,-2,0,0
0,37.776,1,0,35,2,5.55,0,0
1,66.759,0,1,60,2,17,0,0
0,31.8,1,0,31,4,3.6,0,0
1,18.378,0,0,26,4,-1.7,0,0
0,10.401,0,0,27,1,-5.396,0,0
1,91.017,1,0,46,4,164.392,1,1
0,64.347,1,0,34,4,7.723,0,0
0,69.009,1,0,37,4,6.9,0,1
1,112.35,1,0,27,2,11.9,1,0
0,36.666,1,0,42,3,1.5,0,0
1,58.896,0,1,50,3,22.5,0,1
0,36.153,1,0,31,5,-1.334,0,0
0,55.35,1,1,38,4,1.35,0,0
0,15.33,0,1,30,2,0.499,0,0
0,22.893,0,1,61,1,41.499,0,1
0,85.569,1,0,30,2,29.648,0,1
1,30.48,0,1,35,1,14.95,1,0
0,65.55,1,0,54,3,-4.5,0,0
0,114.3,1,0,35,2,35.599,0,1
0,19.23,0,0,25,1,-3.001,0,0
0,45.951,1,0,33,4,0,0,0
1,12.81,0,1,29,1,0.5,1,0
0,17.919,0,0,62,2,2.5,0,0
1,61.44,0,0,39,3,40.4,1,0
0,26.832,1,0,57,2,-2.5,0,0
0,22.362,0,1,30,1,1.2,0,0
0,23.37,0,1,29,1,0.955,0,0
0,19.5,0,1,48,1,65,0,1
1,22.638,0,0,46,2,2.15,0,0
0,34.563,1,0,40,2,81.668,0,1
0,55.356,1,0,59,4,31.498,0,1
0,26.412,1,0,52,2,6.107,0,1
1,34.047,1,0,49,3,25.293,1,0
1,33.414,1,0,56,3,16.998,1,0
0,17.04,1,0,31,3,0.7,0,1
1,17.88,0,0,53,1,17.7,1,1
1,25.443,0,0,37,2,-9.312,0,0
0,43.272,1,0,32,3,-11.495,0,0
0,33.51,1,0,58,2,75.299,0,0
0,31.839,1,0,34,2,4.6,0,1
1,32.343,0,1,37,1,74.45,1,0
0,63.255,1,0,44,5,8.7,0,0
0,35.205,1,0,27,5,2.115,0,0
0,38.4,1,0,50,2,76.85,0,1
0,19.2,0,0,33,1,0.005,0,0
1,68.481,1,0,33,2,73.499,0,1
0,13.443,1,0,50,4,0.9,0,0
0,26.661,1,0,45,4,0.8,0,0
0,49.992,1,1,61,2,-2.752,0,0
0,56.253,1,1,49,3,0.133,0,0
0,29.85,1,0,34,2,1.149,0,0
0,26.217,0,1,35,1,0,0,0
0,13.2,1,0,35,4,2.75,0,0
0,30.639,1,0,52,4,-4.306,0,1
0,66.288,1,0,59,2,119.688,0,1
1,96.153,1,0,49,3,150,1,1
1,42.135,1,0,38,5,4.7,0,1
0,87.66,1,0,49,2,33.249,0,1
0,15.78,0,0,45,2,0.499,0,0
0,18.675,0,0,41,2,-3.5,0,0
0,25.2,1,0,51,2,-7.996,0,0
0,21.42,1,0,32,4,0.3,0,0
0,33.843,1,1,25,3,-4.355,0,0
0,32.034,1,0,28,2,3,0,0
0,32.856,1,0,59,2,0.35,0,0
1,50.46,0,0,42,1,-3.8,0,0
0,28.875,0,0,45,2,36.4,0,1
0,123.246,1,0,42,3,-2.5,0,0
1,24.018,1,0,45,3,1.05,0,0
1,49.959,1,0,57,2,151.998,1,0
0,17.652,0,0,38,3,1.2,0,0
0,16.029,1,0,62,5,-2.8,0,0
1,13.395,0,0,43,2,-0.23,0,0
0,17.349,0,0,30,1,-0.55,0,0
0,11.082,0,0,38,4,0.045,0,0
0,21.84,1,0,29,4,-3.2,0,0
1,37.68,1,0,40,5,36.8,1,0
1,37.098,1,0,51,4,3,1,0
1,35.64,0,1,46,1,47.5,0,1
0,55.365,1,0,27,3,-7.67,0,0
0,97.998,0,1,26,1,-15,0,0
1,15.207,0,1,58,1,1.249,0,0
1,63.411,1,0,45,3,81.5,1,1
1,55.782,0,0,34,1,26.5,1,1
0,15.306,0,0,40,2,-2.84,0,0
1,13.845,0,0,48,2,-3,1,0
1,19.14,0,0,41,2,-3.8,0,0
0,14.85,0,1,25,1,1.4,0,0
0,34.452,1,0,32,3,7.21,0,0
1,23.67,1,0,44,4,0.8,1,0
0,102.171,1,1,35,4,86.5,0,1
1,58.347,1,0,46,4,15.3,1,1
0,21.675,1,1,57,4,2.3,0,1
1,46.161,1,0,34,2,25.299,0,0
0,19.965,0,0,50,1,-6.6,0,1
0,15.708,0,0,33,2,-5.4,0,0
0,21.66,1,0,29,4,1.45,0,0
0,51.492,0,1,42,1,64.653,0,1
0,53.796,1,0,32,5,-1,0,0
0,20.88,1,0,31,2,-5.6,0,0
1,63.363,1,0,51,3,34.849,1,1
1,100.845,1,0,33,2,196.4,1,1
1,77.244,1,0,49,4,206.5,1,0
1,60.651,1,1,36,4,-28.701,0,0
0,17.091,1,1,46,5,0,0,0
0,32.58,0,1,25,1,0.4,0,0
1,21.588,0,1,30,1,-0.1,1,0
0,40.2,1,0,43,5,-5.31,0,0
0,65.505,1,0,34,4,0.55,0,0
0,21.6,0,1,28,2,0,0,0
0,10.902,0,0,50,2,0.12,0,0
0,26.964,0,1,46,1,11.999,0,0
1,33.663,1,0,60,2,65.398,1,1
0,15.696,1,0,64,3,13.099,0,0
0,22.659,1,0,61,2,59.5,0,1
1,27.546,1,0,43,3,39.099,0,1
1,48.732,1,0,41,4,17.3,1,0
0,20.616,1,0,37,5,18.973,0,0
0,31.5,0,0,38,3,0,0,0
0,11.88,1,0,51,5,0,0,0
1,30.09,0,1,35,3,30.96,1,0
0,46.506,1,0,25,2,7.799,0,0
0,10.2,0,0,53,1,-0.15,0,0
0,29.25,0,1,34,1,-12.9,0,0
0,50.064,1,0,39,3,2.9,0,0
0,28.527,1,0,36,3,-5,0,0
1,35.913,1,0,45,4,66.049,0,0
0,22.44,1,0,32,3,0,0,0
0,23.52,1,0,35,5,-0.8,0,0
1,59.139,1,0,26,2,1.972,0,0
1,24.906,0,0,46,1,44.6,1,0
0,54.729,1,0,55,4,4.498,0,0
0,36,0,1,35,1,-10.7,0,0
0,16.947,0,0,58,1,0.1,0,0
0,43.35,1,0,42,5,-0.03,0,0
0,26.64,1,0,50,4,2.9,0,0
0,10.65,0,1,50,1,0,0,0
0,37.92,1,0,37,3,7.3,0,0
0,74.724,1,0,38,2,50.4,0,1
0,13.5,0,0,29,2,0,0,0
0,41.715,1,0,33,4,6.35,0,1
0,36.894,1,0,33,4,12.3,0,0
1,31.719,0,0,46,3,15,0,1
1,101.856,1,0,43,4,130.238,1,1
1,26.04,1,0,33,4,-23.701,1,1
0,76.395,1,0,50,3,197.469,0,1
1,21.192,1,0,64,2,24.351,1,0
1,58.05,0,0,49,2,3,0,0
0,15.561,0,0,45,2,-0.501,0,0
1,34.764,0,0,42,3,10.96,1,1
1,60.6,0,1,44,3,9.399,0,0
0,84.378,1,0,47,3,43.198,0,0
0,36.015,0,1,40,1,-5.85,0,0
0,24.708,1,0,63,2,7.499,0,1
0,16.872,1,0,30,4,0.8,0,0
0,12.504,0,0,41,4,1.7,0,0
1,70.926,1,0,47,3,37.51,1,1
0,29.355,1,0,29,5,0,0,0
0,22.314,1,0,32,7,-2.2,0,0
0,16.29,0,0,56,1,2.863,0,0
0,132.057,1,0,40,4,39.8,0,1
1,38.973,0,0,41,3,-20.7,1,0
1,24.015,0,1,39,3,-1.95,0,0
1,11.112,0,1,33,1,5,1,0
0,19.05,1,0,52,4,1.8,0,0
0,14.4,1,0,46,4,-4,0,0
1,24.03,0,0,46,2,-5.931,1,1
0,16.59,1,0,33,5,-11.601,0,0
0,16.5,0,1,30,1,0.25,0,0
0,21.177,0,0,35,4,-0.397,0,0
1,49.848,0,0,50,3,23.25,1,1
1,60.369,0,1,30,1,31.9,1,1
1,50.013,1,0,50,2,6.4,1,1
0,61.665,1,1,48,3,6.94,0,1
0,16.749,1,0,35,3,1.725,0,0
0,13.104,0,1,39,1,-1.5,0,0
0,30.294,1,0,63,3,-3.447,0,0
1,47.073,1,0,42,4,1.35,1,1
0,27.39,1,0,55,2,45.7,0,1
0,34.818,1,0,31,4,52.615,0,1
1,26.241,0,1,35,1,4.85,0,1
1,88.764,1,0,38,2,57.7,1,0
0,34.62,1,0,29,4,15.3,0,0
1,68.142,1,0,28,3,5,0,0
0,48,1,0,46,4,-19.6,0,0
0,51.9,1,0,35,4,0.8,0,0
1,160.701,1,0,39,6,399.946,1,1
0,113.199,1,0,40,4,1317.947,0,1
1,39.066,1,0,36,3,3.768,1,0
1,38.511,1,0,49,2,14.903,1,0
1,23.064,0,0,35,2,1.7,0,0
0,61.245,1,0,63,3,82.949,0,1
0,30.936,1,0,28,4,1.791,0,1
1,70.092,1,0,51,5,17.049,1,0
0,50.4,1,0,39,2,15.4,0,1
1,51.252,1,1,42,5,-4.569,1,1
0,13.44,0,0,42,4,0,0,0
1,70.974,1,0,64,4,107.669,1,1
1,27.915,0,1,40,1,-3.651,0,0
0,44.205,1,0,44,4,27.5,0,0
1,32.994,0,1,36,1,29.692,1,0
0,35.97,1,0,48,4,-0.45,0,1
1,40.212,1,0,36,4,-0.5,1,0
0,17.508,0,0,61,1,41.699,0,1
1,21.576,0,1,46,1,0.05,0,0
0,17.34,0,1,29,1,0.35,0,0
0,55.716,0,1,39,1,9.2,0,0
1,41.994,1,0,37,5,13.6,1,0
0,71.988,1,1,46,1,-10,0,1
0,24.66,0,0,59,2,37,0,1
1,108.84,1,0,41,2,78.656,1,1
0,71.748,1,0,56,3,95,0,1
0,24.168,0,0,26,1,-9.795,0,0
0,49.83,0,1,50,1,126.15,0,1
0,29.424,1,0,29,2,-0.101,0,0
0,36.639,1,0,27,4,11.425,0,1
1,49.257,1,0,63,5,135.9,1,1
0,32.511,1,0,52,2,10.7,0,1
0,49.194,0,0,41,3,19.7,0,1
0,36.12,0,1,46,1,0.5,0,1
1,42.906,1,0,34,4,1.35,0,0
0,22.362,1,0,29,3,-6.89,0,0
1,53.757,1,0,63,2,72.596,1,1
0,34.836,1,0,35,5,-3.001,0,0
1,19.173,0,0,44,1,0.95,1,0
1,100.452,1,0,38,2,76.84,1,0
0,17.88,0,1,40,3,-7.451,0,0
1,17.619,0,0,26,1,-2.055,1,0
1,79.311,1,1,48,1,6.5,0,0
1,51.96,1,0,34,2,-9.5,0,0
1,65.049,1,1,25,2,9.3,1,1
0,30.639,1,0,63,4,80.154,0,0
1,16.779,1,0,39,4,0.098,1,0
0,28.98,0,1,53,1,3,0,0
0,24.108,0,1,32,1,1.399,0,1
1,36.06,0,0,45,3,5.059,1,0
0,18.621,0,1,33,1,0,0,0
0,21.78,1,0,62,2,12,0,0
1,40.44,0,1,40,1,14.9,0,0
1,49.167,1,0,64,2,14.2,0,0
0,83.499,0,0,44,3,8.798,0,1
1,26.877,1,1,43,3,-0.613,0,0
0,22.776,1,0,38,4,-2.4,0,0
0,75.222,1,0,30,2,36.8,0,0
1,26.526,0,1,34,1,-3.7,0,0
0,16.413,1,0,30,3,-0.45,0,0
0,10.245,1,0,38,3,0.3,0,0
0,71.184,1,0,63,2,59.061,0,1
0,33.126,0,0,42,3,-2.375,0,0
0,12.132,1,0,39,4,0,0,0
1,43.326,1,0,45,5,13.263,1,0
0,33.084,1,0,59,2,0.999,0,0
0,11.55,0,0,30,2,0,0,0
0,50.484,0,0,43,3,385,0,1
0,19.704,0,1,46,3,-46.5,0,0
0,28.974,0,0,31,3,17.212,0,0
1,53.7,1,0,34,4,23.833,1,0
0,25.5,1,1,36,5,0,0,0
1,35.124,0,0,35,2,-6.64,1,0
0,20.151,1,0,62,2,0.3,0,0
0,64.791,1,0,45,4,-3.97,0,0
0,27.486,1,0,35,2,40.3,0,1
0,22.152,1,0,36,5,-5,0,0
1,26.901,1,0,27,2,5.299,0,1
1,52.632,1,0,57,2,22.44,1,1
1,83.868,1,0,37,3,41.725,1,0
0,21,0,0,44,7,-13.144,0,0
0,20.916,0,1,28,1,0.9,0,0
0,21.15,0,0,45,2,-8.84,0,0
1,38.496,1,0,43,4,3.4,0,0
0,30.438,1,0,37,3,4.01,0,1
1,37.98,0,1,51,2,166.999,1,0
0,14.877,1,1,31,5,-30.5,0,0
1,54.543,1,0,44,6,8.2,1,0
1,10.404,0,0,46,1,-2.5,0,0
0,23.55,1,0,31,3,12.4,0,0
0,16.575,1,0,63,2,-1.345,0,0
1,51.57,1,0,52,3,6.55,1,0
0,25.2,0,0,57,1,-8.88,0,0
0,17.172,0,0,42,1,-3.416,0,0
1,70.071,1,0,28,2,17.9,1,0
0,30.78,0,0,39,4,-4.9,0,0
0,19.074,0,0,26,1,0.31,0,0
0,90.483,1,0,44,6,50.5,0,1
0,35.55,1,0,60,2,30.899,0,1
0,29.64,1,0,38,4,0.994,0,0
1,37.917,1,1,41,4,2.699,0,0
0,43.596,1,0,28,2,-1.398,0,0
0,30.492,0,1,46,4,11.7,0,0
0,18.54,1,0,29,3,1.2,0,0
1,52.248,1,0,28,4,2.4,1,0
0,19.374,1,0,64,2,34,0,1
0,12,0,1,29,1,0,0,0
0,53.697,1,1,44,3,33.9,0,1
0,38.028,1,0,64,2,1,0,0
0,59.952,1,0,58,2,113.595,0,1
0,28.362,1,1,31,4,-1.895,0,0
1,33.993,0,0,40,1,1.265,1,0
0,53.412,1,0,48,2,0.5,0,0
0,10.5,0,1,28,1,0.5,0,0
1,29.838,1,0,45,4,0.2,1,0
0,28.515,1,0,42,6,43.599,0,0
0,12.501,0,0,33,2,-1.48,0,0
0,51.447,1,0,43,5,-0.5,0,0
0,28.35,1,0,42,5,-1.9,0,0
0,61.362,1,0,38,5,32.6,0,1
0,20.769,1,0,59,2,37.5,0,1
1,14.28,0,0,47,4,-0.032,1,0
1,24.603,1,0,27,2,-0.75,0,0
0,21.381,0,1,37,1,-0.389,0,0
0,14.64,0,1,42,1,-0.79,0,0
1,51.3,0,1,41,3,-26.6,0,0
1,17.418,0,0,43,2,-3.165,1,0
0,45.426,1,0,37,4,-9,0,0
1,66.036,1,0,38,2,23,1,1
1,40.974,1,0,30,5,-4.2,1,0
0,26.4,0,1,25,1,14.699,0,0
0,15.618,0,0,33,1,-1.1,0,0
1,102.15,1,0,59,4,9,1,0
0,83.616,0,0,42,1,44.5,0,1
0,19.548,0,0,40,3,3.3,0,1
0,51.552,1,0,44,4,-1.796,0,0
0,43.59,0,0,51,2,5.5,0,1
0,21.024,1,0,57,3,7.599,0,0
1,15.813,0,0,38,2,0.272,1,0
1,17.913,0,0,55,1,0.499,0,0
0,24.84,0,0,39,2,0.2,0,0
1,62.7,1,0,30,4,-3.8,0,0
0,13.44,0,0,42,4,0,0,0
0,15.099,1,0,27,5,1.8,0,0
1,35.07,0,1,37,5,-2.55,1,1
0,54.948,1,0,32,4,5,0,0
0,19.68,1,0,25,4,-14.958,0,0
0,16.56,0,0,48,2,-29.05,0,0
1,67.488,1,0,39,5,8.35,1,0
0,30.942,0,0,37,3,-4.456,0,0
0,40.224,0,1,46,1,-40,0,0
1,59.904,1,1,51,4,5.81,1,1
0,61.353,1,1,41,2,5.704,0,1
1,42.006,1,1,34,4,16.925,1,0
1,44.04,0,0,39,3,23.55,1,1
0,25.692,1,0,48,5,-2.4,0,0
1,120.3,1,0,31,2,16,1,0
0,97.722,1,0,39,6,-10.6,0,0
1,37.14,0,0,38,1,-8.79,0,0
0,14.76,1,0,53,3,3.5,0,0
0,13.8,0,1,47,1,0.6,0,0
1,49.8,0,0,40,1,120.318,1,0
1,116.001,1,0,47,3,97.3,1,1
1,45.717,0,0,39,4,2.5,0,0
1,26.4,0,0,26,1,-2,1,0
1,48.18,0,1,42,2,5,1,0
0,23.037,0,0,35,1,3.87,0,1
1,107.94,1,0,34,4,69,1,1
0,36.309,1,0,26,4,53.7,0,0
1,54.15,0,1,45,1,43.175,1,1
0,51.66,0,1,28,1,-40.3,0,0
1,58.236,1,0,43,5,401.3,1,1
0,76.428,1,0,45,2,230.5,0,1
0,39.582,0,0,46,2,5.419,0,0
0,25.761,0,1,41,1,1.499,0,0
1,106.272,1,0,44,4,115.1,1,1
1,85.32,1,0,37,3,-12.396,1,1
0,16.845,0,1,35,1,0.749,0,0
0,11.703,0,1,30,1,-0.476,0,0
1,32.61,0,0,41,2,22.35,0,1
0,28.68,1,0,40,4,2,0,0
0,23.13,1,1,43,4,1.299,0,0
0,56.322,1,1,27,8,-3.701,0,0
1,45.528,0,1,34,3,7.886,1,0
0,12.75,0,1,26,1,0,0,0
0,32.451,1,0,32,6,0.249,0,0
1,44.472,1,0,38,5,-5.25,1,0
1,70.125,0,0,44,2,32,1,1
1,80.904,1,0,44,4,41.5,1,1
0,27.96,0,0,32,1,-3.3,0,0
1,34.095,0,0,51,1,4.54,1,0
0,110.82,1,0,43,5,30,0,1
1,39.255,0,0,37,2,5.3,1,0
1,32.595,1,0,61,3,12.5,1,0
0,25.035,1,0,40,5,1.3,0,0
0,34.986,1,0,36,6,-2.5,0,0
0,21.975,1,0,26,2,7,0,0
